before_umap_x,before_umap_y,after_umap_x,after_umap_y,true_label
0.9650207,7.323031,9.726031,6.390794,1
8.243422,6.017152,5.503919,3.3727381,0
-3.3838134,4.6809096,12.808924,5.8068347,0
10.137376,6.220161,3.1371868,3.661395,0
-0.8984176,7.279377,9.320975,6.3386645,1
9.939886,6.200246,2.9189026,3.7740536,0
-3.6953828,5.9286475,12.262081,7.034984,1
-3.380196,5.958143,12.097715,6.6799307,0
10.894915,6.773964,3.5589318,3.972626,1
-2.7217507,5.8605466,12.0027275,6.3747516,0
10.913038,10.325586,4.278932,7.2344947,0
6.080844,6.159324,8.9258175,3.9616666,0
4.478438,6.41379,9.210338,4.4179773,1
1.1447785,5.1592727,10.586824,3.651958,0
8.276146,10.349477,5.896015,7.438526,1
3.8346417,9.199783,8.468989,7.764404,1
8.33628,7.3424025,5.628311,4.664913,0
0.5115757,5.774131,10.430818,4.6596937,1
6.5810876,9.380111,7.006026,6.666649,1
12.701699,4.42692,1.9470817,2.9089658,0
-1.5987388,6.6974115,10.407921,6.9348073,0
10.382859,5.408751,3.7308438,3.026718,1
3.101082,5.4955273,9.9907875,2.929146,1
12.8028,3.985025,2.2253985,2.634849,0
1.5971768,7.2904253,9.260771,5.8182487,1
0.6518466,7.084396,9.722537,6.1122212,1
2.1675937,4.325413,10.0480585,3.3967807,0
11.538858,9.741424,3.4208267,6.6807814,0
0.99011797,7.0963945,9.95321,5.4169574,1
4.295618,3.8665407,8.414329,2.419805,0
8.998656,9.835597,5.4794254,6.0047073,0
6.341452,5.940934,7.57547,3.5149941,1
12.672523,3.7698107,3.733768,1.3348726,1
6.394662,5.6747055,7.419615,3.0225022,1
1.9692826,6.4922705,9.907563,4.247147,0
-2.0535266,3.799212,11.723674,4.2120647,0
6.526122,9.079995,6.536837,4.564069,1
7.0047326,9.513249,6.1071324,6.3341746,1
-2.7724662,5.9154077,11.968191,6.7490087,0
1.5296292,7.292511,9.21908,5.8649235,1
-0.9921858,5.4105086,11.66894,5.0801964,0
-3.2881541,4.8554077,12.397014,5.899516,0
1.1514425,4.335463,10.288946,3.5569298,1
12.271457,3.7329087,3.8422425,1.340009,1
-3.6464496,6.107295,12.240781,7.1701155,1
7.645682,5.525383,5.4127336,2.8561928,1
11.426542,9.561037,3.3643224,6.714709,1
3.851526,9.1552925,8.697947,7.5066705,0
11.419871,4.063944,4.1621685,1.9952557,1
11.428558,4.57923,4.10659,2.6858003,1
6.9485106,6.3830643,6.1968746,3.475746,0
-1.9815837,5.582619,12.071728,5.6691356,0
-3.3555913,4.566516,12.916145,5.347255,0
2.837198,4.180507,9.149442,2.8511782,0
5.94765,8.708584,7.49959,5.0580153,1
2.0283663,6.56666,9.881013,5.2962594,1
10.83351,9.489289,3.8059773,6.678276,1
-1.833753,4.284087,11.519024,4.8180265,0
12.38156,4.593568,2.4078217,3.065689,0
4.704225,5.8390284,8.91039,3.663895,0
0.7070308,6.129045,10.368063,5.3832154,0
1.9588019,6.523204,9.8538065,4.204921,0
3.692423,6.8032613,9.239653,4.0115747,0
4.800749,5.687198,8.520991,3.458183,0
1.8252114,4.930937,9.762068,3.440343,0
2.259025,6.1869493,8.952935,5.485107,1
-1.0456175,3.7622821,9.992988,4.822104,0
-2.8388364,5.3748274,12.31625,5.8795815,0
10.580501,4.430273,4.546296,2.4449422,1
11.777205,4.3358226,4.307143,2.3597648,1
11.343119,6.4330435,2.7343345,3.6747797,0
2.7974846,7.902615,9.499137,6.674444,0
8.658336,8.43332,5.4637804,5.3822455,1
6.5270123,9.203232,6.3538094,5.1573305,0
4.243239,4.036476,8.389131,2.5450258,1
3.6284013,6.036328,9.563788,4.0462804,1
2.7625427,8.097365,8.93404,6.20184,0
-3.7549233,5.9317303,12.968098,6.791302,0
1.7329252,5.639328,9.768138,5.0530305,0
-2.3483155,3.9095688,12.051754,5.2825437,0
9.372588,9.751586,4.4246387,6.708325,1
11.024103,10.685933,4.679875,7.65583,1
