before_umap_x,before_umap_y,true_label,decision_value
1.8252114,4.930937,0,-1.0002459180197802
2.259025,6.1869493,1,1.0003916743239631
-1.0456175,3.7622821,0,-0.9996181507202129
-2.8388364,5.3748274,0,-0.9998041060335803
10.580501,4.430273,1,0.9998135863585882
11.777205,4.3358226,1,1.0001931690115171
11.343119,6.4330435,0,-1.0000934368122751
2.7974846,7.902615,0,-0.8718331817878674
8.658336,8.43332,1,1.0000396194660885
6.5270123,9.203232,0,-0.0999861819855429
4.243239,4.036476,1,1.0000721692702936
3.6284013,6.036328,1,-0.5766227089052329
2.7625427,8.097365,0,-1.202787654285447
-3.7549233,5.9317303,0,-1.290075723748006
1.7329252,5.639328,0,-1.2744652080527452
-2.3483155,3.9095688,0,-1.0000728577746976
9.372588,9.751586,1,2.8455306484347496
11.024103,10.685933,1,1.0303484634149223
0.37201282,5.4844723,0,-1.544412741393954
10.307464,6.9591365,0,-0.999787636064085
-0.76736146,6.258026,0,-1.9602201395762004
2.998164,7.8067017,0,-1.0002868657693758
1.7645323,8.508669,1,0.9843584603205795
8.042535,5.467208,1,1.006283761512084
0.22520034,6.613997,1,-0.17300981579873723
3.0890822,7.798189,0,-1.0001374651301467
10.9877205,9.390578,1,1.0002562232716687
0.6414341,6.5893297,0,-1.7280917839432863
2.1954262,6.0682797,0,-1.0000379091615073
5.8665395,5.5204954,1,0.9999017963019576
2.7253041,8.855503,1,0.9997959888021384
8.543454,10.424562,1,0.9998204670295521
9.940377,6.331885,1,-0.37176060604945294
13.817644,9.196752,1,1.0754958284059584
2.7097414,8.019758,0,-0.9998551066023972
5.4520087,9.265158,1,1.5679369571300068
13.632516,9.408905,1,1.0933329623097827
4.1507597,5.728769,1,1.0001917230405397
7.7218113,9.17455,1,1.000055784975999
-3.4885867,5.0275764,0,-1.1055304839564157
5.7854304,6.515124,0,-1.0003163478164983
-1.0349872,6.1931353,1,0.9999036002248558
11.641074,3.6004994,1,1.0003784523270247
2.6580071,7.5648327,0,-1.0000622757972126
5.4933577,5.812085,1,0.17788124981459724
-2.9327512,5.721889,0,-1.000283677888309
2.3865058,8.759225,0,-1.096214333048266
-0.19212508,4.162103,1,1.000073932397797
5.485615,9.166724,0,-0.9997641326342553
7.4420204,6.225018,0,-0.9996640266691774
8.130195,10.657075,1,1.0957982672739193
12.88348,9.1198635,0,0.683888756073983
-3.7204728,5.965155,1,1.0000560879341234
5.0809836,9.259499,0,-0.9999348246562062
11.162781,4.8400135,1,1.046186868522546
-0.9059993,6.2740607,0,-0.5461632982925133
5.7060885,6.512637,1,0.6109738678601763
7.0773597,7.557303,0,-1.0631311334559925
10.293976,6.9146943,0,-1.3555085564774292
-1.1288745,5.6258764,1,0.9862674727760941
2.7602823,4.2533774,1,1.0002896839666007
-2.9415405,4.28515,0,-1.265543253637628
